name	path	emotion
m44_sad_04_spc	/groups/gac50538/arhmm/m44/sad/m44_sad_04_spc.wav	sad
f17_joy_29	/groups/gac50538/wav/f17/joy/f17_joy_29.wav	joy
m32_neu_26_glt	/groups/gac50538/arhmm/m32/neu/m32_neu_26_glt.wav	neu
m15_ang_24	/groups/gac50538/wav/m15/ang/m15_ang_24.wav	ang
m43_neu_18	/groups/gac50538/wav/m43/neu/m43_neu_18.wav	neu
m40_neu_36_spc	/groups/gac50538/arhmm/m40/neu/m40_neu_36_spc.wav	neu
f45_neu_12_glt	/groups/gac50538/arhmm/f45/neu/f45_neu_12_glt.wav	neu
m27_sad_35	/groups/gac50538/wav/m27/sad/m27_sad_35.wav	sad
f33_sad_14	/groups/gac50538/wav/f33/sad/f33_sad_14.wav	sad
f02_ang_34_glt	/groups/gac50538/arhmm/f02/ang/f02_ang_34_glt.wav	ang
f29_sad_06	/groups/gac50538/wav/f29/sad/f29_sad_06.wav	sad
m19_neu_22	/groups/gac50538/wav/m19/neu/m19_neu_22.wav	neu
f21_ang_29_glt	/groups/gac50538/arhmm/f21/ang/f21_ang_29_glt.wav	ang
m18_ang_05_spc	/groups/gac50538/arhmm/m18/ang/m18_ang_05_spc.wav	ang
m34_sad_01_glt	/groups/gac50538/arhmm/m34/sad/m34_sad_01_glt.wav	sad
m22_ang_32_spc	/groups/gac50538/arhmm/m22/ang/m22_ang_32_spc.wav	ang
m30_neu_37_spc	/groups/gac50538/arhmm/m30/neu/m30_neu_37_spc.wav	neu
f30_sad_10_spc	/groups/gac50538/arhmm/f30/sad/f30_sad_10_spc.wav	sad
f23_ang_39	/groups/gac50538/wav/f23/ang/f23_ang_39.wav	ang
f26_joy_30_spc	/groups/gac50538/arhmm/f26/joy/f26_joy_30_spc.wav	joy
m39_sad_06_spc	/groups/gac50538/arhmm/m39/sad/m39_sad_06_spc.wav	sad
m38_joy_05	/groups/gac50538/wav/m38/joy/m38_joy_05.wav	joy
m26_joy_20_spc	/groups/gac50538/arhmm/m26/joy/m26_joy_20_spc.wav	joy
f20_joy_03	/groups/gac50538/wav/f20/joy/f20_joy_03.wav	joy
m15_joy_20_spc	/groups/gac50538/arhmm/m15/joy/m15_joy_20_spc.wav	joy
m23_neu_18_glt	/groups/gac50538/arhmm/m23/neu/m23_neu_18_glt.wav	neu
f35_joy_08	/groups/gac50538/wav/f35/joy/f35_joy_08.wav	joy
m26_sad_22	/groups/gac50538/wav/m26/sad/m26_sad_22.wav	sad
m29_ang_33_spc	/groups/gac50538/arhmm/m29/ang/m29_ang_33_spc.wav	ang
f34_neu_05_glt	/groups/gac50538/arhmm/f34/neu/f34_neu_05_glt.wav	neu
f36_ang_14	/groups/gac50538/wav/f36/ang/f36_ang_14.wav	ang
f38_neu_07	/groups/gac50538/wav/f38/neu/f38_neu_07.wav	neu
f35_sad_33_glt	/groups/gac50538/arhmm/f35/sad/f35_sad_33_glt.wav	sad
f37_sad_07	/groups/gac50538/wav/f37/sad/f37_sad_07.wav	sad
f36_sad_14_glt	/groups/gac50538/arhmm/f36/sad/f36_sad_14_glt.wav	sad
f27_joy_11	/groups/gac50538/wav/f27/joy/f27_joy_11.wav	joy
f09_sad_38	/groups/gac50538/wav/f09/sad/f09_sad_38.wav	sad
m19_joy_21_spc	/groups/gac50538/arhmm/m19/joy/m19_joy_21_spc.wav	joy
f32_ang_24_glt	/groups/gac50538/arhmm/f32/ang/f32_ang_24_glt.wav	ang
m19_neu_09_spc	/groups/gac50538/arhmm/m19/neu/m19_neu_09_spc.wav	neu
m02_joy_18_glt	/groups/gac50538/arhmm/m02/joy/m02_joy_18_glt.wav	joy
f22_sad_07_spc	/groups/gac50538/arhmm/f22/sad/f22_sad_07_spc.wav	sad
m22_joy_03_spc	/groups/gac50538/arhmm/m22/joy/m22_joy_03_spc.wav	joy
m33_joy_23_spc	/groups/gac50538/arhmm/m33/joy/m33_joy_23_spc.wav	joy
m08_sad_12_spc	/groups/gac50538/arhmm/m08/sad/m08_sad_12_spc.wav	sad
m11_joy_02	/groups/gac50538/wav/m11/joy/m11_joy_02.wav	joy
m36_sad_08_spc	/groups/gac50538/arhmm/m36/sad/m36_sad_08_spc.wav	sad
f19_ang_11_spc	/groups/gac50538/arhmm/f19/ang/f19_ang_11_spc.wav	ang
m18_joy_12_spc	/groups/gac50538/arhmm/m18/joy/m18_joy_12_spc.wav	joy
f28_ang_16	/groups/gac50538/wav/f28/ang/f28_ang_16.wav	ang
f12_neu_37_glt	/groups/gac50538/arhmm/f12/neu/f12_neu_37_glt.wav	neu
m42_sad_16_spc	/groups/gac50538/arhmm/m42/sad/m42_sad_16_spc.wav	sad
f11_ang_03_spc	/groups/gac50538/arhmm/f11/ang/f11_ang_03_spc.wav	ang
m16_joy_10	/groups/gac50538/wav/m16/joy/m16_joy_10.wav	joy
m19_sad_38_spc	/groups/gac50538/arhmm/m19/sad/m19_sad_38_spc.wav	sad
f27_neu_03_spc	/groups/gac50538/arhmm/f27/neu/f27_neu_03_spc.wav	neu
f27_joy_19_spc	/groups/gac50538/arhmm/f27/joy/f27_joy_19_spc.wav	joy
m42_joy_06_spc	/groups/gac50538/arhmm/m42/joy/m42_joy_06_spc.wav	joy
m15_neu_01_glt	/groups/gac50538/arhmm/m15/neu/m15_neu_01_glt.wav	neu
m38_neu_30	/groups/gac50538/wav/m38/neu/m38_neu_30.wav	neu
m42_sad_18_glt	/groups/gac50538/arhmm/m42/sad/m42_sad_18_glt.wav	sad
f39_ang_30_glt	/groups/gac50538/arhmm/f39/ang/f39_ang_30_glt.wav	ang
f02_sad_38_spc	/groups/gac50538/arhmm/f02/sad/f02_sad_38_spc.wav	sad
f16_joy_26_spc	/groups/gac50538/arhmm/f16/joy/f16_joy_26_spc.wav	joy
m41_sad_26_spc	/groups/gac50538/arhmm/m41/sad/m41_sad_26_spc.wav	sad
m15_ang_35_glt	/groups/gac50538/arhmm/m15/ang/m15_ang_35_glt.wav	ang
f06_joy_38_glt	/groups/gac50538/arhmm/f06/joy/f06_joy_38_glt.wav	joy
m16_neu_08	/groups/gac50538/wav/m16/neu/m16_neu_08.wav	neu
f33_neu_02_glt	/groups/gac50538/arhmm/f33/neu/f33_neu_02_glt.wav	neu
m11_ang_26	/groups/gac50538/wav/m11/ang/m11_ang_26.wav	ang
m01_ang_08_glt	/groups/gac50538/arhmm/m01/ang/m01_ang_08_glt.wav	ang
m19_neu_13	/groups/gac50538/wav/m19/neu/m19_neu_13.wav	neu
f43_sad_27	/groups/gac50538/wav/f43/sad/f43_sad_27.wav	sad
f04_neu_38	/groups/gac50538/wav/f04/neu/f04_neu_38.wav	neu
f13_neu_11_spc	/groups/gac50538/arhmm/f13/neu/f13_neu_11_spc.wav	neu
m05_joy_12_spc	/groups/gac50538/arhmm/m05/joy/m05_joy_12_spc.wav	joy
f01_neu_12	/groups/gac50538/wav/f01/neu/f01_neu_12.wav	neu
m18_ang_18_glt	/groups/gac50538/arhmm/m18/ang/m18_ang_18_glt.wav	ang
f39_joy_07_spc	/groups/gac50538/arhmm/f39/joy/f39_joy_07_spc.wav	joy
m18_neu_07	/groups/gac50538/wav/m18/neu/m18_neu_07.wav	neu
f29_neu_18_spc	/groups/gac50538/arhmm/f29/neu/f29_neu_18_spc.wav	neu
f17_joy_02	/groups/gac50538/wav/f17/joy/f17_joy_02.wav	joy
m44_neu_03_glt	/groups/gac50538/arhmm/m44/neu/m44_neu_03_glt.wav	neu
f32_joy_16_spc	/groups/gac50538/arhmm/f32/joy/f32_joy_16_spc.wav	joy
f11_neu_10_spc	/groups/gac50538/arhmm/f11/neu/f11_neu_10_spc.wav	neu
m23_neu_29	/groups/gac50538/wav/m23/neu/m23_neu_29.wav	neu
f32_neu_30	/groups/gac50538/wav/f32/neu/f32_neu_30.wav	neu
m32_neu_01_spc	/groups/gac50538/arhmm/m32/neu/m32_neu_01_spc.wav	neu
f36_sad_21_glt	/groups/gac50538/arhmm/f36/sad/f36_sad_21_glt.wav	sad
m37_joy_14	/groups/gac50538/wav/m37/joy/m37_joy_14.wav	joy
m33_joy_07_spc	/groups/gac50538/arhmm/m33/joy/m33_joy_07_spc.wav	joy
m18_ang_25_glt	/groups/gac50538/arhmm/m18/ang/m18_ang_25_glt.wav	ang
m02_joy_24	/groups/gac50538/wav/m02/joy/m02_joy_24.wav	joy
f41_ang_22_glt	/groups/gac50538/arhmm/f41/ang/f41_ang_22_glt.wav	ang
m07_joy_19_spc	/groups/gac50538/arhmm/m07/joy/m07_joy_19_spc.wav	joy
m35_sad_03	/groups/gac50538/wav/m35/sad/m35_sad_03.wav	sad
m22_sad_25_spc	/groups/gac50538/arhmm/m22/sad/m22_sad_25_spc.wav	sad
m31_neu_29	/groups/gac50538/wav/m31/neu/m31_neu_29.wav	neu
m05_joy_04_spc	/groups/gac50538/arhmm/m05/joy/m05_joy_04_spc.wav	joy
m02_joy_22_glt	/groups/gac50538/arhmm/m02/joy/m02_joy_22_glt.wav	joy
f04_neu_14_glt	/groups/gac50538/arhmm/f04/neu/f04_neu_14_glt.wav	neu
m34_neu_07_spc	/groups/gac50538/arhmm/m34/neu/m34_neu_07_spc.wav	neu
f20_sad_26_spc	/groups/gac50538/arhmm/f20/sad/f20_sad_26_spc.wav	sad
f11_ang_26_spc	/groups/gac50538/arhmm/f11/ang/f11_ang_26_spc.wav	ang
f45_sad_25_glt	/groups/gac50538/arhmm/f45/sad/f45_sad_25_glt.wav	sad
f41_sad_18	/groups/gac50538/wav/f41/sad/f41_sad_18.wav	sad
f25_sad_26_spc	/groups/gac50538/arhmm/f25/sad/f25_sad_26_spc.wav	sad
f44_neu_08	/groups/gac50538/wav/f44/neu/f44_neu_08.wav	neu
m30_joy_20_spc	/groups/gac50538/arhmm/m30/joy/m30_joy_20_spc.wav	joy
m38_joy_28_glt	/groups/gac50538/arhmm/m38/joy/m38_joy_28_glt.wav	joy
f26_neu_37_spc	/groups/gac50538/arhmm/f26/neu/f26_neu_37_spc.wav	neu
m19_neu_05	/groups/gac50538/wav/m19/neu/m19_neu_05.wav	neu
f41_neu_37_glt	/groups/gac50538/arhmm/f41/neu/f41_neu_37_glt.wav	neu
m01_sad_05	/groups/gac50538/wav/m01/sad/m01_sad_05.wav	sad
m15_ang_09_spc	/groups/gac50538/arhmm/m15/ang/m15_ang_09_spc.wav	ang
f30_ang_17_spc	/groups/gac50538/arhmm/f30/ang/f30_ang_17_spc.wav	ang
m24_joy_26_spc	/groups/gac50538/arhmm/m24/joy/m24_joy_26_spc.wav	joy
m17_neu_32_spc	/groups/gac50538/arhmm/m17/neu/m17_neu_32_spc.wav	neu
f04_neu_07_spc	/groups/gac50538/arhmm/f04/neu/f04_neu_07_spc.wav	neu
f12_neu_40	/groups/gac50538/wav/f12/neu/f12_neu_40.wav	neu
m42_sad_19_glt	/groups/gac50538/arhmm/m42/sad/m42_sad_19_glt.wav	sad
m42_sad_04_spc	/groups/gac50538/arhmm/m42/sad/m42_sad_04_spc.wav	sad
f42_joy_03_glt	/groups/gac50538/arhmm/f42/joy/f42_joy_03_glt.wav	joy
m43_sad_12	/groups/gac50538/wav/m43/sad/m43_sad_12.wav	sad
f01_sad_22_glt	/groups/gac50538/arhmm/f01/sad/f01_sad_22_glt.wav	sad
f38_joy_36	/groups/gac50538/wav/f38/joy/f38_joy_36.wav	joy
f08_sad_15	/groups/gac50538/wav/f08/sad/f08_sad_15.wav	sad
f01_ang_32	/groups/gac50538/wav/f01/ang/f01_ang_32.wav	ang
m31_neu_35	/groups/gac50538/wav/m31/neu/m31_neu_35.wav	neu
m24_sad_09_glt	/groups/gac50538/arhmm/m24/sad/m24_sad_09_glt.wav	sad
m38_ang_07	/groups/gac50538/wav/m38/ang/m38_ang_07.wav	ang
f21_neu_20_spc	/groups/gac50538/arhmm/f21/neu/f21_neu_20_spc.wav	neu
m44_joy_29_glt	/groups/gac50538/arhmm/m44/joy/m44_joy_29_glt.wav	joy
f09_joy_28_glt	/groups/gac50538/arhmm/f09/joy/f09_joy_28_glt.wav	joy
f17_joy_15_spc	/groups/gac50538/arhmm/f17/joy/f17_joy_15_spc.wav	joy
m26_sad_14	/groups/gac50538/wav/m26/sad/m26_sad_14.wav	sad
f29_ang_06_glt	/groups/gac50538/arhmm/f29/ang/f29_ang_06_glt.wav	ang
m44_joy_09	/groups/gac50538/wav/m44/joy/m44_joy_09.wav	joy
f26_ang_03_spc	/groups/gac50538/arhmm/f26/ang/f26_ang_03_spc.wav	ang
m23_sad_33	/groups/gac50538/wav/m23/sad/m23_sad_33.wav	sad
m01_ang_22_glt	/groups/gac50538/arhmm/m01/ang/m01_ang_22_glt.wav	ang
f32_sad_18	/groups/gac50538/wav/f32/sad/f32_sad_18.wav	sad
f39_neu_25_glt	/groups/gac50538/arhmm/f39/neu/f39_neu_25_glt.wav	neu
f07_sad_10_spc	/groups/gac50538/arhmm/f07/sad/f07_sad_10_spc.wav	sad
m34_sad_02_spc	/groups/gac50538/arhmm/m34/sad/m34_sad_02_spc.wav	sad
f12_ang_31_glt	/groups/gac50538/arhmm/f12/ang/f12_ang_31_glt.wav	ang
m33_ang_33_glt	/groups/gac50538/arhmm/m33/ang/m33_ang_33_glt.wav	ang
f16_ang_03	/groups/gac50538/wav/f16/ang/f16_ang_03.wav	ang
m19_joy_20_glt	/groups/gac50538/arhmm/m19/joy/m19_joy_20_glt.wav	joy
m16_joy_35_spc	/groups/gac50538/arhmm/m16/joy/m16_joy_35_spc.wav	joy
m45_sad_28_glt	/groups/gac50538/arhmm/m45/sad/m45_sad_28_glt.wav	sad
f32_sad_24	/groups/gac50538/wav/f32/sad/f32_sad_24.wav	sad
m11_sad_18	/groups/gac50538/wav/m11/sad/m11_sad_18.wav	sad
f19_neu_37	/groups/gac50538/wav/f19/neu/f19_neu_37.wav	neu
m27_joy_02_glt	/groups/gac50538/arhmm/m27/joy/m27_joy_02_glt.wav	joy
f24_joy_24	/groups/gac50538/wav/f24/joy/f24_joy_24.wav	joy
m31_neu_26	/groups/gac50538/wav/m31/neu/m31_neu_26.wav	neu
f38_sad_18	/groups/gac50538/wav/f38/sad/f38_sad_18.wav	sad
m45_ang_28_glt	/groups/gac50538/arhmm/m45/ang/m45_ang_28_glt.wav	ang
m37_sad_03	/groups/gac50538/wav/m37/sad/m37_sad_03.wav	sad
m27_neu_27_glt	/groups/gac50538/arhmm/m27/neu/m27_neu_27_glt.wav	neu
f41_sad_09_spc	/groups/gac50538/arhmm/f41/sad/f41_sad_09_spc.wav	sad
f44_neu_39_spc	/groups/gac50538/arhmm/f44/neu/f44_neu_39_spc.wav	neu
f44_ang_08_glt	/groups/gac50538/arhmm/f44/ang/f44_ang_08_glt.wav	ang
m19_sad_16_spc	/groups/gac50538/arhmm/m19/sad/m19_sad_16_spc.wav	sad
f13_ang_18_glt	/groups/gac50538/arhmm/f13/ang/f13_ang_18_glt.wav	ang
m42_sad_40_spc	/groups/gac50538/arhmm/m42/sad/m42_sad_40_spc.wav	sad
m26_ang_37_spc	/groups/gac50538/arhmm/m26/ang/m26_ang_37_spc.wav	ang
f23_sad_14_spc	/groups/gac50538/arhmm/f23/sad/f23_sad_14_spc.wav	sad
f13_sad_16_glt	/groups/gac50538/arhmm/f13/sad/f13_sad_16_glt.wav	sad
f44_ang_28_spc	/groups/gac50538/arhmm/f44/ang/f44_ang_28_spc.wav	ang
f35_neu_12_spc	/groups/gac50538/arhmm/f35/neu/f35_neu_12_spc.wav	neu
f15_neu_25_glt	/groups/gac50538/arhmm/f15/neu/f15_neu_25_glt.wav	neu
m38_sad_15_glt	/groups/gac50538/arhmm/m38/sad/m38_sad_15_glt.wav	sad
f07_neu_34_spc	/groups/gac50538/arhmm/f07/neu/f07_neu_34_spc.wav	neu
f01_ang_16_glt	/groups/gac50538/arhmm/f01/ang/f01_ang_16_glt.wav	ang
f07_joy_24_spc	/groups/gac50538/arhmm/f07/joy/f07_joy_24_spc.wav	joy
m25_ang_32	/groups/gac50538/wav/m25/ang/m25_ang_32.wav	ang
m36_joy_22	/groups/gac50538/wav/m36/joy/m36_joy_22.wav	joy
f38_sad_17_glt	/groups/gac50538/arhmm/f38/sad/f38_sad_17_glt.wav	sad
m41_sad_04_spc	/groups/gac50538/arhmm/m41/sad/m41_sad_04_spc.wav	sad
m36_joy_04_spc	/groups/gac50538/arhmm/m36/joy/m36_joy_04_spc.wav	joy
m32_neu_36_glt	/groups/gac50538/arhmm/m32/neu/m32_neu_36_glt.wav	neu
f24_ang_38_spc	/groups/gac50538/arhmm/f24/ang/f24_ang_38_spc.wav	ang
m37_ang_18_glt	/groups/gac50538/arhmm/m37/ang/m37_ang_18_glt.wav	ang
m34_joy_33_spc	/groups/gac50538/arhmm/m34/joy/m34_joy_33_spc.wav	joy
f06_sad_01	/groups/gac50538/wav/f06/sad/f06_sad_01.wav	sad
f16_joy_12_spc	/groups/gac50538/arhmm/f16/joy/f16_joy_12_spc.wav	joy
f39_joy_04_spc	/groups/gac50538/arhmm/f39/joy/f39_joy_04_spc.wav	joy
m26_joy_24_glt	/groups/gac50538/arhmm/m26/joy/m26_joy_24_glt.wav	joy
f03_joy_06	/groups/gac50538/wav/f03/joy/f03_joy_06.wav	joy
f22_ang_06_glt	/groups/gac50538/arhmm/f22/ang/f22_ang_06_glt.wav	ang
f28_ang_34_glt	/groups/gac50538/arhmm/f28/ang/f28_ang_34_glt.wav	ang
f44_sad_03_glt	/groups/gac50538/arhmm/f44/sad/f44_sad_03_glt.wav	sad
f10_neu_08	/groups/gac50538/wav/f10/neu/f10_neu_08.wav	neu
m18_joy_35_spc	/groups/gac50538/arhmm/m18/joy/m18_joy_35_spc.wav	joy
m33_joy_32_glt	/groups/gac50538/arhmm/m33/joy/m33_joy_32_glt.wav	joy
m34_joy_16_spc	/groups/gac50538/arhmm/m34/joy/m34_joy_16_spc.wav	joy
f01_sad_30_glt	/groups/gac50538/arhmm/f01/sad/f01_sad_30_glt.wav	sad
m13_neu_07	/groups/gac50538/wav/m13/neu/m13_neu_07.wav	neu
f32_sad_03_spc	/groups/gac50538/arhmm/f32/sad/f32_sad_03_spc.wav	sad
m42_sad_04	/groups/gac50538/wav/m42/sad/m42_sad_04.wav	sad
m41_ang_20_spc	/groups/gac50538/arhmm/m41/ang/m41_ang_20_spc.wav	ang
m31_ang_25_spc	/groups/gac50538/arhmm/m31/ang/m31_ang_25_spc.wav	ang
m09_joy_01_glt	/groups/gac50538/arhmm/m09/joy/m09_joy_01_glt.wav	joy
m38_ang_23_glt	/groups/gac50538/arhmm/m38/ang/m38_ang_23_glt.wav	ang
f11_ang_03	/groups/gac50538/wav/f11/ang/f11_ang_03.wav	ang
f34_sad_37_glt	/groups/gac50538/arhmm/f34/sad/f34_sad_37_glt.wav	sad
f30_neu_24	/groups/gac50538/wav/f30/neu/f30_neu_24.wav	neu
m11_ang_21	/groups/gac50538/wav/m11/ang/m11_ang_21.wav	ang
f11_joy_08_glt	/groups/gac50538/arhmm/f11/joy/f11_joy_08_glt.wav	joy
f40_ang_39_spc	/groups/gac50538/arhmm/f40/ang/f40_ang_39_spc.wav	ang
f18_ang_18_spc	/groups/gac50538/arhmm/f18/ang/f18_ang_18_spc.wav	ang
f14_neu_28	/groups/gac50538/wav/f14/neu/f14_neu_28.wav	neu
m41_ang_24	/groups/gac50538/wav/m41/ang/m41_ang_24.wav	ang
m44_sad_08_spc	/groups/gac50538/arhmm/m44/sad/m44_sad_08_spc.wav	sad
f02_sad_40_spc	/groups/gac50538/arhmm/f02/sad/f02_sad_40_spc.wav	sad
m11_joy_08_spc	/groups/gac50538/arhmm/m11/joy/m11_joy_08_spc.wav	joy
m38_ang_22_spc	/groups/gac50538/arhmm/m38/ang/m38_ang_22_spc.wav	ang
f34_sad_28_spc	/groups/gac50538/arhmm/f34/sad/f34_sad_28_spc.wav	sad
f17_ang_10	/groups/gac50538/wav/f17/ang/f17_ang_10.wav	ang
f15_neu_32	/groups/gac50538/wav/f15/neu/f15_neu_32.wav	neu
f30_neu_13_spc	/groups/gac50538/arhmm/f30/neu/f30_neu_13_spc.wav	neu
m10_sad_28_spc	/groups/gac50538/arhmm/m10/sad/m10_sad_28_spc.wav	sad
f05_joy_05_spc	/groups/gac50538/arhmm/f05/joy/f05_joy_05_spc.wav	joy
m38_sad_14_spc	/groups/gac50538/arhmm/m38/sad/m38_sad_14_spc.wav	sad
m31_neu_16_glt	/groups/gac50538/arhmm/m31/neu/m31_neu_16_glt.wav	neu
m14_ang_24	/groups/gac50538/wav/m14/ang/m14_ang_24.wav	ang
f39_sad_21_spc	/groups/gac50538/arhmm/f39/sad/f39_sad_21_spc.wav	sad
m22_ang_10_spc	/groups/gac50538/arhmm/m22/ang/m22_ang_10_spc.wav	ang
m15_neu_28	/groups/gac50538/wav/m15/neu/m15_neu_28.wav	neu
m33_sad_24_glt	/groups/gac50538/arhmm/m33/sad/m33_sad_24_glt.wav	sad
f29_neu_21_glt	/groups/gac50538/arhmm/f29/neu/f29_neu_21_glt.wav	neu
m16_joy_03_glt	/groups/gac50538/arhmm/m16/joy/m16_joy_03_glt.wav	joy
m06_ang_25_glt	/groups/gac50538/arhmm/m06/ang/m06_ang_25_glt.wav	ang
m18_ang_09_glt	/groups/gac50538/arhmm/m18/ang/m18_ang_09_glt.wav	ang
m28_joy_18_glt	/groups/gac50538/arhmm/m28/joy/m28_joy_18_glt.wav	joy
m17_ang_10_spc	/groups/gac50538/arhmm/m17/ang/m17_ang_10_spc.wav	ang
f09_joy_14_spc	/groups/gac50538/arhmm/f09/joy/f09_joy_14_spc.wav	joy
m26_joy_40_spc	/groups/gac50538/arhmm/m26/joy/m26_joy_40_spc.wav	joy
m19_neu_14_spc	/groups/gac50538/arhmm/m19/neu/m19_neu_14_spc.wav	neu
f26_joy_33_glt	/groups/gac50538/arhmm/f26/joy/f26_joy_33_glt.wav	joy
f09_joy_35	/groups/gac50538/wav/f09/joy/f09_joy_35.wav	joy
m04_joy_39_spc	/groups/gac50538/arhmm/m04/joy/m04_joy_39_spc.wav	joy
f38_sad_19	/groups/gac50538/wav/f38/sad/f38_sad_19.wav	sad
f45_neu_15_glt	/groups/gac50538/arhmm/f45/neu/f45_neu_15_glt.wav	neu
f44_sad_31	/groups/gac50538/wav/f44/sad/f44_sad_31.wav	sad
f11_sad_05	/groups/gac50538/wav/f11/sad/f11_sad_05.wav	sad
f25_sad_23_spc	/groups/gac50538/arhmm/f25/sad/f25_sad_23_spc.wav	sad
f24_ang_02_spc	/groups/gac50538/arhmm/f24/ang/f24_ang_02_spc.wav	ang
f30_ang_07_spc	/groups/gac50538/arhmm/f30/ang/f30_ang_07_spc.wav	ang
m30_sad_09_glt	/groups/gac50538/arhmm/m30/sad/m30_sad_09_glt.wav	sad
f30_neu_21_glt	/groups/gac50538/arhmm/f30/neu/f30_neu_21_glt.wav	neu
m04_sad_15	/groups/gac50538/wav/m04/sad/m04_sad_15.wav	sad
f22_joy_01_glt	/groups/gac50538/arhmm/f22/joy/f22_joy_01_glt.wav	joy
m05_ang_34_spc	/groups/gac50538/arhmm/m05/ang/m05_ang_34_spc.wav	ang
f30_sad_28_spc	/groups/gac50538/arhmm/f30/sad/f30_sad_28_spc.wav	sad
m24_ang_07_glt	/groups/gac50538/arhmm/m24/ang/m24_ang_07_glt.wav	ang
f07_neu_26_glt	/groups/gac50538/arhmm/f07/neu/f07_neu_26_glt.wav	neu
m11_sad_05_spc	/groups/gac50538/arhmm/m11/sad/m11_sad_05_spc.wav	sad
f36_neu_19	/groups/gac50538/wav/f36/neu/f36_neu_19.wav	neu
f33_ang_33	/groups/gac50538/wav/f33/ang/f33_ang_33.wav	ang
m29_neu_25_spc	/groups/gac50538/arhmm/m29/neu/m29_neu_25_spc.wav	neu
m08_neu_23_glt	/groups/gac50538/arhmm/m08/neu/m08_neu_23_glt.wav	neu
f01_neu_14_spc	/groups/gac50538/arhmm/f01/neu/f01_neu_14_spc.wav	neu
m07_sad_28_spc	/groups/gac50538/arhmm/m07/sad/m07_sad_28_spc.wav	sad
m32_joy_15_glt	/groups/gac50538/arhmm/m32/joy/m32_joy_15_glt.wav	joy
f39_joy_22	/groups/gac50538/wav/f39/joy/f39_joy_22.wav	joy
m44_sad_22	/groups/gac50538/wav/m44/sad/m44_sad_22.wav	sad
m29_neu_34_glt	/groups/gac50538/arhmm/m29/neu/m29_neu_34_glt.wav	neu
m21_neu_23	/groups/gac50538/wav/m21/neu/m21_neu_23.wav	neu
f37_neu_16	/groups/gac50538/wav/f37/neu/f37_neu_16.wav	neu
m13_joy_04_spc	/groups/gac50538/arhmm/m13/joy/m13_joy_04_spc.wav	joy
m16_neu_21_glt	/groups/gac50538/arhmm/m16/neu/m16_neu_21_glt.wav	neu
f10_ang_02	/groups/gac50538/wav/f10/ang/f10_ang_02.wav	ang
m19_joy_10_spc	/groups/gac50538/arhmm/m19/joy/m19_joy_10_spc.wav	joy
m37_neu_30_glt	/groups/gac50538/arhmm/m37/neu/m37_neu_30_glt.wav	neu
f02_sad_04_spc	/groups/gac50538/arhmm/f02/sad/f02_sad_04_spc.wav	sad
f03_joy_04_spc	/groups/gac50538/arhmm/f03/joy/f03_joy_04_spc.wav	joy
f27_ang_37_spc	/groups/gac50538/arhmm/f27/ang/f27_ang_37_spc.wav	ang
m44_ang_36	/groups/gac50538/wav/m44/ang/m44_ang_36.wav	ang
m12_ang_26_glt	/groups/gac50538/arhmm/m12/ang/m12_ang_26_glt.wav	ang
f45_neu_28	/groups/gac50538/wav/f45/neu/f45_neu_28.wav	neu
m25_ang_05_glt	/groups/gac50538/arhmm/m25/ang/m25_ang_05_glt.wav	ang
m11_ang_05_spc	/groups/gac50538/arhmm/m11/ang/m11_ang_05_spc.wav	ang
f05_sad_13	/groups/gac50538/wav/f05/sad/f05_sad_13.wav	sad
m06_sad_37_spc	/groups/gac50538/arhmm/m06/sad/m06_sad_37_spc.wav	sad
f05_ang_20_spc	/groups/gac50538/arhmm/f05/ang/f05_ang_20_spc.wav	ang
f37_ang_04	/groups/gac50538/wav/f37/ang/f37_ang_04.wav	ang
m12_sad_38_spc	/groups/gac50538/arhmm/m12/sad/m12_sad_38_spc.wav	sad
f03_ang_18	/groups/gac50538/wav/f03/ang/f03_ang_18.wav	ang
f37_sad_23_glt	/groups/gac50538/arhmm/f37/sad/f37_sad_23_glt.wav	sad
m25_neu_37_spc	/groups/gac50538/arhmm/m25/neu/m25_neu_37_spc.wav	neu
f33_neu_26	/groups/gac50538/wav/f33/neu/f33_neu_26.wav	neu
m14_neu_26_spc	/groups/gac50538/arhmm/m14/neu/m14_neu_26_spc.wav	neu
f45_ang_13	/groups/gac50538/wav/f45/ang/f45_ang_13.wav	ang
f36_joy_28_spc	/groups/gac50538/arhmm/f36/joy/f36_joy_28_spc.wav	joy
f45_ang_10	/groups/gac50538/wav/f45/ang/f45_ang_10.wav	ang
f33_ang_35_spc	/groups/gac50538/arhmm/f33/ang/f33_ang_35_spc.wav	ang
m08_ang_26	/groups/gac50538/wav/m08/ang/m08_ang_26.wav	ang
m05_ang_21	/groups/gac50538/wav/m05/ang/m05_ang_21.wav	ang
m31_sad_32_spc	/groups/gac50538/arhmm/m31/sad/m31_sad_32_spc.wav	sad
m38_ang_10	/groups/gac50538/wav/m38/ang/m38_ang_10.wav	ang
m42_joy_36	/groups/gac50538/wav/m42/joy/m42_joy_36.wav	joy
m43_ang_15	/groups/gac50538/wav/m43/ang/m43_ang_15.wav	ang
f04_ang_18_spc	/groups/gac50538/arhmm/f04/ang/f04_ang_18_spc.wav	ang
m10_neu_14_spc	/groups/gac50538/arhmm/m10/neu/m10_neu_14_spc.wav	neu
m32_joy_37	/groups/gac50538/wav/m32/joy/m32_joy_37.wav	joy
